what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339281889680
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339281889956
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1339281898363
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339281898720
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1339281900093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339281901280
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339281906663
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1339281907295
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1339281907587
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1339281908118
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1339281908397
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339281909084
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339281909521
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1339281909732
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339281910587
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339281917099
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339281917313
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339281918209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339281918465
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339281956932
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339281970504
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339281976853
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339282612916
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339292700399
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339292760842
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339292762183
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339292769066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339292769881
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339292783451
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339292784214
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339292784877
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339292790389
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339292797669
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339292799357
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deleteNextWord",1339292804390
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deleteNextWord",1339292804836
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deleteNextWord",1339292806456
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deleteNextWord",1339292806986
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339292810520
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1339292812682
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1339292813787
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339292815035
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339292817387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339293092716
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339293133180
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1339293156046
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1339293157332
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1339293158099
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339293158365
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339293178314
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339293178490
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339293195866
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339293199133
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1339293247569
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1339293248264
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339293248487
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339293256978
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339293257601
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1339293278548
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339293371313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339293436208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339293436447
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339293437497
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339302394168
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339302394200
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339302831392
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339302838386
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339302839295
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339302842157
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339302842313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339302909116
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339302914358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339303781627
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339303804561
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339304340611
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339304341661
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339304341948
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339304601735
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339304609354
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339304610468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339304648030
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339304648298
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339304648423
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1339304649989
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deleteNextWord",1339304651507
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1339304657108
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1339304662398
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339304663385
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339304664441
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1339304664965
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339304671775
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339304671944
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339304672096
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339304672262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339304672401
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339304672559
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339304672742
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339304673171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339304678348
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339304681352
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339304695949
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339304794864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339304808344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339304818957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339304819457
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339304835688
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339304840429
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305177914
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305182487
error,log,,,"",1339305231728
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305231768
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1339305231787
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1339305231910
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339305615800
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1339305616209
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1339305617879
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339305637688
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339305637772
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1339305640784
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339305643676
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1339305654771
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305658865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305659044
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1339305666570
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1339305670882
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305673043
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305673236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305673300
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305674741
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339305676656
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1339305678106
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339305679639
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305685477
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305687519
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305687571
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305690545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305690613
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305692091
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305706448
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305709952
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305710004
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305711073
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1339305713413
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1339305721843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305726607
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305729577
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1339305729591
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305729736
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305730842
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305731295
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305731679
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305731828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305750642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305754181
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305754213
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339305754221
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1339305996488
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339309038065
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339309047283
error,log,,,"Unhandled event loop exception",1339309051563
error,log,,,"Unhandled event loop exception",1339309052591
error,log,,,"Unhandled event loop exception",1339309052784
error,log,,,"Unhandled event loop exception",1339309052961
error,log,,,"Unhandled event loop exception",1339309054607
error,log,,,"Unhandled event loop exception",1339309055153
error,log,,,"Unhandled event loop exception",1339309055395
error,log,,,"Unhandled event loop exception",1339309055724
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1339309066818
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339309067993
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1339309074347
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339309075604
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339309076852
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339309077532
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1339309077936
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1339309093409
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339309207570
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339309224174
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339309231149
error,log,,,"Unhandled event loop exception",1339309254297
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339309300319
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339309300682
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1339309301311
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1339309301318
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1339309301320
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1339309301323
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1339309301323
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1339309301326
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1339309301328
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1339309301328
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,18.0.0.v201203301601-306762,"overlay.com.android.ide.eclipse.adt.overlay",1339309301329
stopped,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1339309301330
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1339309301334
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1339309301339
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1339309301343
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1339309301343
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1339309301346
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1339309301350
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1339309301354
stopped,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1339309301357
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1339309301358
stopped,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1339309301363
stopped,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1339309301363
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1339309301366
stopped,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1339309301369
